,locality,Economic  Factor,Sentiment Score,Sentiment,location,Quarter Period,Year,min_price,max_price,Average Price,Risk
4494,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Jul-Sep,2027.0,20684.30042,33615.05054,27149.77,Low
4495,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Oct-Dec,2027.0,20651.61666,33561.9346,27106.87,Low
4496,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Jan-Mar,2028.0,20717.78413,33669.46653,27193.72,Low
4497,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Apr-Jun,2028.0,20835.27805,33860.41154,27347.94,Low
4498,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Jul-Sep,2028.0,21000.88337,34129.5447,27565.31,Low
4499,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Oct-Dec,2028.0,20950.70733,34048.0012,27499.45,Low
4500,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Jan-Mar,2029.0,21526.46713,34983.69614,28255.18,Low
4501,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Apr-Jun,2029.0,21859.75765,35525.34257,28692.65,Low
4502,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Jul-Sep,2029.0,22359.56772,36337.60793,29348.69,Low
4503,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Oct-Dec,2029.0,22810.92355,37071.12798,29941.13,Low
4504,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Jan-Mar,2030.0,22802.12408,37056.82753,29929.58,Low
4505,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Apr-Jun,2030.0,23285.32562,37842.10158,30563.82,Low
4506,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Jul-Sep,2030.0,23503.00401,38195.86119,30849.54,Low
4507,Parel,A major commercial hub with very low vacancy rates; strong demand for luxury and commercial properties.,0.1045,Positive,Parel,Oct-Dec,2030.0,23689.0424,38498.20111,31093.73,Low
4508,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jan-Mar,2024.0,16700.80777,26290.2389,21495.52333,Low
4509,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Apr-Jun,2024.0,16496.62701,25968.81966,21232.72333,Low
4510,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jul-Sep,2024.0,16834.50939,26500.71061,21667.61,Low
4511,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Oct-Dec,2024.0,17122.613,26954.24033,22038.42667,Low
4512,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jan-Mar,2025.0,17654.61213,27791.70787,22723.16,Low
4513,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Apr-Jun,2025.0,17125.46438,26958.72895,22042.09667,Low
4514,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jul-Sep,2025.0,16395.51095,25809.64381,21102.57738,Low
4515,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Oct-Dec,2025.0,15430.8858,24291.14087,19861.01333,Low
4516,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jan-Mar,2026.0,15247.50123,24002.45877,19624.98,Low
4517,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Apr-Jun,2026.0,14906.57064,23465.76936,19186.17,Low
4518,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jul-Sep,2026.0,14863.24309,23397.56358,19130.40333,Low
4519,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Oct-Dec,2026.0,14807.14259,23309.25075,19058.19667,Low
4520,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jan-Mar,2027.0,14741.03505,23205.18495,18973.11,Low
4521,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Apr-Jun,2027.0,14746.12403,23213.19597,18979.66,Low
4522,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jul-Sep,2027.0,14813.45396,23319.18604,19066.32,Low
4523,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Oct-Dec,2027.0,14774.38924,23257.69076,19016.04,Low
4524,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jan-Mar,2028.0,14972.08252,23568.89748,19270.49,Low
4525,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Apr-Jun,2028.0,15019.05652,23642.84348,19330.95,Low
4526,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jul-Sep,2028.0,15270.57645,24038.78355,19654.68,Low
4527,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Oct-Dec,2028.0,15393.13152,24231.70848,19812.42,Low
4528,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jan-Mar,2029.0,16118.69578,25373.88422,20746.29,Low
4529,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Apr-Jun,2029.0,16001.74247,25189.77753,20595.76,Low
4530,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jul-Sep,2029.0,16225.57213,25542.12787,20883.85,Low
4531,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Oct-Dec,2029.0,16424.36867,25855.07133,21139.72,Low
4532,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jan-Mar,2030.0,16700.80777,26290.2389,21495.52333,Low
4533,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Apr-Jun,2030.0,16496.62701,25968.81966,21232.72333,Low
4534,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Jul-Sep,2030.0,16834.50939,26500.71061,21667.61,Low
4535,Powai,High demand for residential properties; strong economic growth and stability make it a top choice for investment.,0.7351,Positive,Powai,Oct-Dec,2030.0,17122.613,26954.24033,22038.42667,Low
4536,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jan-Mar,2024.0,32206.77435,53348.54828,42777.57,Low
4537,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Apr-Jun,2024.0,31814.28564,52698.41477,42256.26,Low
4538,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jul-Sep,2024.0,32387.43767,53647.80599,43017.53,Low
4539,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Oct-Dec,2024.0,33907.79219,56166.18009,45036.89,Low
4540,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jan-Mar,2025.0,35326.39372,58516.0066,46921.1,Low
4541,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Apr-Jun,2025.0,34341.607,56884.76774,45613.09,Low
4542,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jul-Sep,2025.0,30154.05935,49948.35165,40051.12,Low
4543,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Oct-Dec,2025.0,31420.58477,52046.2734,41733.34,Low
4544,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jan-Mar,2026.0,19473.81279,32257.17764,25865.44,Low
4545,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Apr-Jun,2026.0,20030.99604,33180.11755,26605.5,Low
4546,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jul-Sep,2026.0,26523.4239,43934.4265,35228.85,Low
4547,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Oct-Dec,2026.0,27054.09792,44813.45549,35933.7,Low
4548,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jan-Mar,2027.0,17142.84495,28396.07226,22769.41,Low
4549,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Apr-Jun,2027.0,17650.69137,29237.28872,23443.94,Low
4550,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jul-Sep,2027.0,24652.38108,40835.15871,32743.7,Low
4551,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Oct-Dec,2027.0,25942.29125,42971.81586,34456.98,Low
4552,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jan-Mar,2028.0,27098.41299,44886.86068,35992.56,Low
4553,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Apr-Jun,2028.0,27050.77768,44807.95572,35929.29,Low
4554,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jul-Sep,2028.0,27764.82541,45990.73203,36877.7,Low
4555,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Oct-Dec,2028.0,28360.7674,46977.87342,37669.24,Low
4556,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jan-Mar,2029.0,29415.70082,48725.30599,39070.42,Low
4557,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Apr-Jun,2029.0,29167.9099,48314.85551,38741.3,Low
4558,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jul-Sep,2029.0,29561.67852,48967.10911,39264.31,Low
4559,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Oct-Dec,2029.0,30430.75369,50406.67887,40418.63,Low
4560,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jan-Mar,2030.0,32206.77435,53348.54828,42777.57,Low
4561,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Apr-Jun,2030.0,31814.28564,52698.41477,42256.26,Low
4562,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Jul-Sep,2030.0,32387.43767,53647.80599,43017.53,Low
4563,Prabhadevi,A well-established locality with high demand; strong economic indicators and premium property prices.,0.4215,Positive,Prabhadevi,Oct-Dec,2030.0,33907.79219,56166.18009,45036.89,Low
4564,Raheja Vihar,Very low vacancy rates due to high demand for residential properties; stable investment environment.,-0.1761,Neutral,Raheja Vihar,Jan-Mar,2024.0,16065.75551,21872.90831,18969.4,Low
4565,Raheja Vihar,Very low vacancy rates due to high demand for residential properties; stable investment environment.,-0.1761,Neutral,Raheja Vihar,Apr-Jun,2024.0,16072.99676,21882.767,18977.95,Low
4566,Raheja Vihar,Very low vacancy rates due to high demand for residential properties; stable investment environment.,-0.1761,Neutral,Raheja Vihar,Jul-Sep,2024.0,16054.34736,21857.37655,18955.93,Low
4567,Raheja Vihar,Very low vacancy rates due to high demand for residential properties; stable investment environment.,-0.1761,Neutral,Raheja Vihar,Oct-Dec,2024.0,16196.04724,22050.29548,19123.24,Low
