,Locality,Economic  Factor,Sentiment Score,Sentiment,Year,Quarter Period,Average Price,max_price,min_price,Risk
4522,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2027,Jul-Sep,8649.26,10759.13366,6570.178146,Low
4523,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2027,Oct-Dec,8705.07,10828.55778,6612.572714,Low
4524,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2028,Jan-Mar,9799.63,12190.12135,7444.025831,Low
4525,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2028,Apr-Jun,9522.7725,11845.72809,7233.718464,Low
4526,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2028,Jul-Sep,9545.93,11874.53456,7251.309437,Low
4527,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2028,Oct-Dec,9868.2,12275.4181,7496.113191,Low
4528,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2029,Jan-Mar,11041.76,13735.25269,8387.576537,Low
4529,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2029,Apr-Jun,11096.89,13803.83093,8429.454562,Low
4530,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2029,Jul-Sep,10875.76,13528.75916,8261.479094,Low
4531,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2029,Oct-Dec,11224.88,13963.04241,8526.678729,Low
4532,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2030,Jan-Mar,14691.68,18275.52285,11160.14027,Low
4533,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2030,Apr-Jun,14590.4125,18149.55247,11083.21514,Low
4534,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2030,Jul-Sep,13956.1575,17360.57927,10601.42035,Low
4535,Sangamvadi,"Emerging area with steady demand but facing infrastructure gaps, making it a moderate-risk locality.",-0.0644,Neutral,2030,Oct-Dec,14419.2825,17936.67755,10953.22083,Low
4536,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2024,Jan-Mar,7846.38,10480.1966,5857.238749,Low
4537,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2024,Apr-Jun,8047.75,10749.16104,6007.5593,Low
4538,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2024,Jul-Sep,8204.7425,10958.85166,6124.752522,Low
4539,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2024,Oct-Dec,7792.16,10407.77642,5816.764099,Low
4540,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2025,Jan-Mar,8104.5975,10825.0907,6049.995351,Low
4541,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2025,Apr-Jun,8500.1375,11353.40273,6345.26173,Low
4542,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2025,Jul-Sep,7218.8025,9641.958384,5388.758857,Low
4543,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2025,Oct-Dec,7509.755,10030.57573,5605.951787,Low
4544,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2026,Jan-Mar,5331.3,7120.872573,3979.758429,Low
4545,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2026,Apr-Jun,5312.25,7095.428005,3965.537808,Low
4546,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2026,Jul-Sep,5217.99,6969.527484,3895.173726,Low
4547,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2026,Oct-Dec,5543.31,7404.04857,4138.021626,Low
4548,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2027,Jan-Mar,5429.67,7252.262709,4053.190582,Low
4549,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2027,Apr-Jun,5439.44,7265.312233,4060.483782,Low
4550,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2027,Jul-Sep,5457.5,7289.434484,4073.965379,Low
4551,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2027,Oct-Dec,5705.27,7620.374142,4258.923034,Low
4552,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2028,Jan-Mar,6099.87,8147.430642,4553.487714,Low
4553,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2028,Apr-Jun,6093.51,8138.935763,4548.740042,Low
4554,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2028,Jul-Sep,6202.715,8284.797914,4630.260406,Low
4555,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2028,Oct-Dec,6847.42,9145.912868,5111.525793,Low
4556,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2029,Jan-Mar,6848.39,9147.208471,5112.249888,Low
4557,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2029,Apr-Jun,7028.05,9387.175452,5246.364156,Low
4558,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2029,Jul-Sep,7235.155,9663.799974,5400.965824,Low
4559,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2029,Oct-Dec,7646.54,10213.27574,5708.060326,Low
4560,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2030,Jan-Mar,7846.38,10480.1966,5857.238749,Low
4561,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2030,Apr-Jun,8047.75,10749.16104,6007.5593,Low
4562,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2030,Jul-Sep,8204.7425,10958.85166,6124.752522,Low
4563,Saswad Road,"Connecting several suburban areas, with growing residential demand, though still developing infrastructure.",0.0516,Neutral,2030,Oct-Dec,7792.16,10407.77642,5816.764099,Low
4564,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2024,Jan-Mar,5869.55,7426.153646,4312.87179,High
4565,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2024,Apr-Jun,6677.44,8448.295934,4906.499238,High
4566,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2024,Jul-Sep,6776.904333,8574.138192,4979.584384,High
4567,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2024,Oct-Dec,6732.344333,8517.760887,4946.842254,High
4568,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2025,Jan-Mar,6683.14,8455.507573,4910.687527,High
4569,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2025,Apr-Jun,7446.893333,9421.808159,5471.883906,High
4570,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2025,Jul-Sep,6916.367333,8750.586755,5082.060049,High
4571,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2025,Oct-Dec,7043.435667,8911.353589,5175.428268,High
4572,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2026,Jan-Mar,5664.74,7167.028069,4162.379968,High
4573,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2026,Apr-Jun,5587.77,7069.645639,4105.823377,High
4574,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2026,Jul-Sep,5446.49,6890.898207,4002.012603,High
4575,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2026,Oct-Dec,5882.19,7442.145772,4322.159503,High
4576,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2027,Jan-Mar,5614.8,7103.84399,4125.684682,High
4577,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2027,Apr-Jun,5555.86,7029.273112,4082.376309,High
4578,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2027,Jul-Sep,5468.05,6918.175915,4017.854621,High
4579,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2027,Oct-Dec,5865.8,7421.409147,4310.116337,High
4580,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2028,Jan-Mar,5583.32,7064.015499,4102.553572,High
4581,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2028,Apr-Jun,5514.79,6977.311355,4052.198587,High
4582,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2028,Jul-Sep,5639.56,7135.170338,4143.87802,High
4583,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2028,Oct-Dec,6297.09,7967.07718,4627.022824,High
4584,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2029,Jan-Mar,5332.07,6746.134043,3917.938221,High
4585,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2029,Apr-Jun,5488.23,6943.707648,4032.682632,High
4586,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2029,Jul-Sep,5526.178,6991.719451,4060.566347,High
4587,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2029,Oct-Dec,5992.938,7582.264122,4403.535746,High
4588,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2030,Jan-Mar,5869.55,7426.153646,4312.87179,High
4589,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2030,Apr-Jun,6677.44,8448.295934,4906.499238,High
4590,Satara Road,"Busy arterial road with moderate demand but some congestion and slower infrastructure development, creating moderate risks.",-0.0258,Neutral,2030,Jul-Sep,6776.904333,8574.138192,4979.584384,High
