,location,Year,Quarter Period,Average Price,max_price,min_price,Locality,Economic  Factor,Sentiment Score,Sentiment,Risk
3881,Sanjay Nagar Main Road,2028,Apr-Jun,6638.4299999999885,8146.300660182823,5139.428551027268,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3882,Sanjay Nagar Main Road,2028,Jul-Sep,6756.189999999988,8290.808980033016,5230.597563304113,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3883,Sanjay Nagar Main Road,2028,Oct-Dec,6818.459999999991,8367.223153581523,5278.806584996363,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3884,Sanjay Nagar Main Road,2029,Jan-Mar,7204.460000000003,8840.900221025282,5577.645229178284,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3885,Sanjay Nagar Main Road,2029,Apr-Jun,7280.600000000005,8934.334863292555,5636.592313033236,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3886,Sanjay Nagar Main Road,2029,Jul-Sep,7212.779999999995,8851.110047971211,5584.086518089142,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3887,Sanjay Nagar Main Road,2029,Oct-Dec,7406.830000000004,9089.237081487954,5734.31874322775,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3888,Sanjay Nagar Main Road,2030,Jan-Mar,9160.929999999998,11241.768024501083,7092.331348822284,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3889,Sanjay Nagar Main Road,2030,Apr-Jun,8903.406666666655,10925.750155766174,6892.958489292379,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3890,Sanjay Nagar Main Road,2030,Jul-Sep,9391.132666666672,11524.259537621292,7270.552729116919,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3891,Sanjay Nagar Main Road,2030,Oct-Dec,9639.33000000002,11828.83307389253,7462.705461196981,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3892,Sanjayanagara,2024,Jan-Mar,8445.96000000001,10458.465542144782,6433.54755398301,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3893,Sanjayanagara,2024,Apr-Jun,8389.869999999999,10389.010402378668,6390.822075493535,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3894,Sanjayanagara,2024,Jul-Sep,8729.938333333319,10810.110306491537,6649.862586471997,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3895,Sanjayanagara,2024,Oct-Dec,8886.860000000002,11004.423308642796,6769.3946473330925,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3896,Sanjayanagara,2025,Jan-Mar,8866.889999999987,10979.694851856735,6754.182883998535,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3897,Sanjayanagara,2025,Apr-Jun,9362.71499999999,11593.66516161832,7131.868039499347,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3898,Sanjayanagara,2025,Jul-Sep,8473.92609523809,10493.095405818753,6454.8501890432535,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3899,Sanjayanagara,2025,Oct-Dec,7190.673333333326,8904.068842557374,5477.357083760452,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3900,Sanjayanagara,2026,Jan-Mar,7573.739999999986,9378.412734036556,5769.150747991127,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3901,Sanjayanagara,2026,Apr-Jun,7492.50999999999,9277.827228541812,5707.27535812307,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3902,Sanjayanagara,2026,Jul-Sep,7507.969999999985,9296.97104135664,5719.051715717061,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3903,Sanjayanagara,2026,Oct-Dec,7515.699999999984,9306.542947764054,5724.939894514058,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3904,Sanjayanagara,2027,Jan-Mar,7584.279999999997,9391.46420797372,5777.179390231802,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3905,Sanjayanagara,2027,Apr-Jun,7548.920000000009,9347.67861799104,5750.244590456671,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3906,Sanjayanagara,2027,Jul-Sep,7619.969999999998,9435.658430442114,5804.36556115869,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3907,Sanjayanagara,2027,Oct-Dec,7502.849999999988,9290.631046427025,5715.151654211161,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3908,Sanjayanagara,2028,Jan-Mar,7362.439999999999,9116.764115163738,5608.197037796368,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3909,Sanjayanagara,2028,Apr-Jun,7477.769999999999,9259.57497751397,5696.047446678349,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3910,Sanjayanagara,2028,Jul-Sep,7692.929999999991,9526.003358189202,5859.9414376177965,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3911,Sanjayanagara,2028,Oct-Dec,7602.229999999996,9413.69133863518,5790.852457425346,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3912,Sanjayanagara,2029,Jan-Mar,7435.7900000000145,9207.591972212136,5664.069989253012,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3913,Sanjayanagara,2029,Apr-Jun,7343.960000000008,9093.88069596465,5594.120253298508,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3914,Sanjayanagara,2029,Jul-Sep,7062.829999999995,8745.762966557539,5379.974883932406,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3915,Sanjayanagara,2029,Oct-Dec,7347.789999999988,9098.623309359244,5597.037682120291,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3916,Sanjayanagara,2030,Jan-Mar,8445.96000000001,10458.465542144782,6433.54755398301,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3917,Sanjayanagara,2030,Apr-Jun,8389.869999999999,10389.010402378668,6390.822075493535,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3918,Sanjayanagara,2030,Jul-Sep,8729.938333333319,10810.110306491537,6649.862586471997,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3919,Sanjayanagara,2030,Oct-Dec,8886.860000000002,11004.423308642796,6769.3946473330925,Sanjayanagara,Well-established residential area with steady demand.,-0.128,Negative,Low
3920,Sankey Road,2024,Jan-Mar,12247.029999999992,15619.338713837562,8874.72128616242,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3921,Sankey Road,2024,Apr-Jun,12095.349999999991,15425.892523527353,8764.807476472633,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3922,Sankey Road,2024,Jul-Sep,12972.580000000016,16544.67417915652,9400.48582084351,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3923,Sankey Road,2024,Oct-Dec,13175.769999999991,16803.81402230741,9547.72597769257,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3924,Sankey Road,2025,Jan-Mar,13831.620000000014,17640.25708609273,10022.982913907294,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3925,Sankey Road,2025,Apr-Jun,14349.710000000014,18301.00693272919,10398.413067270836,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3926,Sankey Road,2025,Jul-Sep,12457.56747619049,15887.84921414465,9027.285738236327,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3927,Sankey Road,2025,Oct-Dec,9972.099999999997,12717.990205646562,7226.209794353431,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3928,Sankey Road,2026,Jan-Mar,5917.879999999989,7547.411265249201,4288.348734750776,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3929,Sankey Road,2026,Apr-Jun,5930.750000000003,7563.825113279891,4297.674886720113,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3930,Sankey Road,2026,Jul-Sep,5970.229999999996,7614.176218194487,4326.283781805504,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3931,Sankey Road,2026,Oct-Dec,5985.760000000006,7633.982516556298,4337.5374834437125,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3932,Sankey Road,2027,Jan-Mar,6013.399999999993,7669.233391425575,4357.566608574412,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3933,Sankey Road,2027,Apr-Jun,6021.6700000000055,7679.780596026497,4363.559403973514,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3934,Sankey Road,2027,Jul-Sep,5908.730000000008,7535.741746253059,4281.718253746955,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3935,Sankey Road,2027,Oct-Dec,5955.639999999994,7595.568755663986,4315.711244336001,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3936,Sankey Road,2028,Jan-Mar,6145.750000000011,7838.026925758118,4453.473074241904,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3937,Sankey Road,2028,Apr-Jun,6191.500000000011,7896.374520738947,4486.625479261074,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3938,Sankey Road,2028,Jul-Sep,6244.700000000014,7964.223527361468,4525.17647263856,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3939,Sankey Road,2028,Oct-Dec,6333.950000000012,8078.049163471607,4589.850836528415,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3940,Sankey Road,2029,Jan-Mar,6574.339999999999,8384.632296967582,4764.047703032415,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3941,Sankey Road,2029,Apr-Jun,6554.079999999998,8358.793558731262,4749.366441268733,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3942,Sankey Road,2029,Jul-Sep,6626.690000000008,8451.39724991287,4801.982750087144,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3943,Sankey Road,2029,Oct-Dec,6830.749999999996,8711.646653886366,4949.853346113626,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3944,Sankey Road,2030,Jan-Mar,12247.029999999992,15619.338713837562,8874.72128616242,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3945,Sankey Road,2030,Apr-Jun,12095.349999999991,15425.892523527353,8764.807476472633,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3946,Sankey Road,2030,Jul-Sep,12972.580000000016,16544.67417915652,9400.48582084351,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3947,Sankey Road,2030,Oct-Dec,13175.769999999991,16803.81402230741,9547.72597769257,Sankey Road,Prime locality with consistent demand and excellent infrastructure.,0.4939,Positive,Moderate
3948,Sarjapur Road,2024,Jan-Mar,7517.060000000016,9422.13149949046,5612.204907213895,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3949,Sarjapur Road,2024,Apr-Jun,7516.535000000015,9421.473447135251,5611.812944455012,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3950,Sarjapur Road,2024,Jul-Sep,8309.025833333344,10414.807655430432,6203.483217640983,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3951,Sarjapur Road,2024,Oct-Dec,10221.30583333334,12811.722622697627,7631.183302510191,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3952,Sarjapur Road,2025,Jan-Mar,10384.271333333332,13015.988967635694,7752.852649143919,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3953,Sarjapur Road,2025,Apr-Jun,10692.929666666669,13402.871526120023,7983.29564321152,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3954,Sarjapur Road,2025,Jul-Sep,8401.917142857139,10531.240693545476,6272.835472797515,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3955,Sarjapur Road,2025,Oct-Dec,6354.660833333335,7965.14195793677,4744.362651423989,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3956,Sarjapur Road,2026,Jan-Mar,5917.879999999989,7417.666422538116,4418.263945785033,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3957,Sarjapur Road,2026,Apr-Jun,5930.750000000003,7433.798105988637,4427.872632845654,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3958,Sarjapur Road,2026,Jul-Sep,5970.229999999996,7483.283643100197,4457.348232313633,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3959,Sarjapur Road,2026,Oct-Dec,5985.760000000006,7502.749458483761,4468.942864019258,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
3960,Sarjapur Road,2027,Jan-Mar,6013.399999999993,7537.394348194073,4489.578770029763,Sarjapur Road,"Well-established with continuous infrastructure development, high demand, and commercial growth.",0.2732,Positive,Moderate
